request_id,timestamp_s,elapsed_s,process_cpu_percent,system_cpu_percent
agent_001,1784294771.701898,0.015064089006045833,20210.2,3.8
agent_001,1784294771.7174256,0.030590595997637138,64.4,1.0
agent_001,1784294771.732762,0.04592689499258995,0.0,1.0
agent_001,1784294771.7481272,0.06129209298524074,0.0,2.0
agent_001,1784294771.7634485,0.07661337099852972,0.0,1.0
agent_001,1784294771.7789817,0.09214636799879372,64.4,1.0
agent_001,1784294771.7944255,0.10759045599843375,64.7,2.0
agent_001,1784294771.8100865,0.12325127300573513,0.0,0.0
agent_001,1784294771.829172,0.14233683800557628,104.9,2.4
agent_001,1784294771.8485875,0.16175239300355315,0.0,0.8
agent_001,1784294771.8658273,0.17899259401019663,58.0,1.8
agent_001,1784294771.8812678,0.19443238200619817,194.2,3.0
agent_001,1784294771.8967118,0.20987667998997495,64.7,2.0
agent_001,1784294771.9121373,0.22530204700888135,194.5,2.0
agent_001,1784294771.927563,0.2407278849859722,64.8,3.0
agent_001,1784294771.943,0.256164872989757,129.6,1.0
agent_001,1784294771.9584513,0.27161590100149624,194.10000000000002,2.0
agent_001,1784294771.9738662,0.28703115798998624,129.7,3.0
agent_001,1784294771.9893148,0.30247969599440694,194.2,2.0
agent_001,1784294772.0047379,0.31790247399476357,64.8,2.0
agent_001,1784294772.020149,0.33331382100004703,194.70000000000002,2.0
agent_001,1784294772.0355747,0.34873952899943106,64.8,2.0
agent_001,1784294772.0510275,0.36419217599905096,194.10000000000002,2.0
agent_001,1784294772.0664392,0.3796038840082474,64.9,2.0
agent_001,1784294772.0818582,0.3950228019966744,129.6,2.0
agent_001,1784294772.0972798,0.41044441898702644,129.7,2.0
agent_001,1784294772.1126938,0.42585863699787296,64.9,2.0
agent_001,1784294772.1281173,0.4412820450088475,259.4,3.0
agent_001,1784294772.1435118,0.456676622008672,129.9,1.0
agent_001,1784294772.158911,0.4720757199975196,129.9,3.0
agent_001,1784294772.174323,0.4874880469869822,129.8,2.0
agent_001,1784294772.189735,0.5028997850022279,129.8,1.0
agent_001,1784294772.2051659,0.5183307520055678,129.6,3.0
agent_001,1784294772.2205663,0.5337311399925966,194.8,2.0
agent_001,1784294772.2359827,0.549147407989949,64.9,2.0
agent_001,1784294772.251386,0.5645507849985734,194.70000000000002,2.0
agent_001,1784294772.2668724,0.5800374730024487,0.0,2.0
agent_001,1784294772.2821996,0.5953644209948834,65.0,0.0
agent_001,1784294772.2974415,0.6106062890030444,65.6,2.0
agent_001,1784294772.3127801,0.6259448170021642,0.0,1.0
agent_001,1784294772.3283298,0.6414946639852133,0.0,0.0
agent_001,1784294772.343766,0.6569307720055804,64.8,1.0
agent_001,1784294772.3591304,0.6722951789852232,65.1,1.0
agent_001,1784294772.374479,0.6876439070038032,0.0,1.0
agent_001,1784294772.3898182,0.7029830150131602,0.0,0.0
agent_001,1784294772.4053617,0.718526431999635,64.3,1.0
agent_001,1784294772.420929,0.7340938890120015,64.2,1.0
agent_002,1784294772.4381468,0.01087150297826156,0.0,1.6
agent_002,1784294772.4536986,0.026422629976877943,128.6,1.0
agent_002,1784294772.469286,0.04200967698125169,0.0,0.0
agent_002,1784294772.4846761,0.05739989399444312,0.0,2.0
agent_002,1784294772.5002425,0.07296635198872536,64.2,1.0
agent_002,1784294772.5158525,0.08857629899284802,64.1,0.0
agent_002,1784294772.5314429,0.10416665597585961,0.0,1.0
agent_002,1784294772.5468485,0.11957238300237805,0.0,1.0
agent_002,1784294772.5624506,0.135174389986787,128.2,0.0
agent_002,1784294772.5778172,0.15054085798328742,0.0,1.0
agent_002,1784294772.593237,0.16596072597894818,0.0,1.0
agent_002,1784294772.6085916,0.18131549400277436,0.0,1.0
agent_002,1784294772.6239424,0.19666610099375248,65.1,1.0
agent_002,1784294772.6394541,0.2121783990005497,64.5,1.0
agent_002,1784294772.6549053,0.2276292159804143,64.7,3.0
agent_002,1784294772.6703415,0.2430652939947322,129.6,1.0
agent_002,1784294772.685777,0.25850057098432444,194.39999999999998,3.0
agent_002,1784294772.7012396,0.2739632889861241,129.4,2.0
agent_002,1784294772.7166977,0.28942146597546525,129.4,2.0
agent_002,1784294772.7321439,0.304867603990715,129.5,2.0
agent_002,1784294772.747596,0.32031995098805055,194.10000000000002,3.0
agent_002,1784294772.7630367,0.33576045898371376,64.8,1.0
agent_002,1784294772.778462,0.35118585597956553,129.7,2.0
agent_002,1784294772.7938988,0.3666225039924029,194.39999999999998,3.0
agent_002,1784294772.8093493,0.38207321098889224,129.4,1.0
agent_002,1784294772.8248067,0.3975304889900144,64.7,2.0
agent_002,1784294772.8402576,0.4129813559993636,129.4,3.0
agent_002,1784294772.8556936,0.42841746399062686,194.39999999999998,2.0
agent_002,1784294772.871139,0.44386283098720014,64.7,2.0
agent_002,1784294772.886578,0.45930197898996994,194.3,2.0
agent_002,1784294772.9020312,0.4747548360028304,129.4,2.0
agent_002,1784294772.9174733,0.4901969939819537,129.5,2.0
agent_002,1784294772.9329143,0.5056380709866062,129.6,3.0
agent_002,1784294772.9483647,0.5210886689892504,194.10000000000002,1.0
agent_002,1784294772.963806,0.536529705976136,64.8,2.0
agent_002,1784294772.9792871,0.5520107929769438,193.79999999999998,4.0
agent_002,1784294772.9947157,0.5674393409863114,64.8,2.0
agent_002,1784294773.010147,0.5828709789784625,194.39999999999998,2.0
agent_002,1784294773.0293386,0.6020626129757147,0.0,2.4
agent_002,1784294773.0446613,0.6173851109924726,65.1,0.0
agent_002,1784294773.0599127,0.6326365289860405,65.6,1.0
agent_002,1784294773.0751774,0.6479012869822327,0.0,1.0
agent_002,1784294773.090688,0.6634118339861743,64.5,1.0
agent_002,1784294773.1060414,0.6787650409969501,0.0,0.0
