request_id,timestamp_s,elapsed_s,process_cpu_percent,system_cpu_percent
chatbot_001,1784813561.8844295,0.013147675024811178,0.0,3.8
chatbot_001,1784813561.8915095,0.020227676024660468,282.5,4.3
chatbot_001,1784813561.9006813,0.02939921000506729,0.0,1.7
chatbot_001,1784813561.9106066,0.03932451602304354,0.0,0.0
chatbot_001,1784813561.9205263,0.04924445098731667,100.8,3.1
chatbot_001,1784813561.9304929,0.05921090499032289,100.3,0.0
chatbot_001,1784813561.940489,0.06920709001133218,0.0,1.6
chatbot_001,1784813561.9504704,0.07918848400004208,100.2,3.1
chatbot_001,1784813561.9604788,0.08919676800724119,99.9,1.6
chatbot_001,1784813561.9704492,0.09916719200555235,0.0,1.6
chatbot_001,1784813561.9804573,0.1091751970234327,99.9,1.6
chatbot_001,1784813561.9904532,0.11917135101975873,100.0,3.1
chatbot_001,1784813562.000429,0.12914675497449934,0.0,1.6
chatbot_001,1784813562.0112662,0.13998433900997043,0.0,2.9
chatbot_001,1784813562.0205107,0.14922872197348624,432.70000000000005,5.1
chatbot_001,1784813562.030502,0.15922009700443596,300.2,6.2
chatbot_001,1784813562.040513,0.1692311610095203,99.9,4.6
chatbot_001,1784813562.0504692,0.17918720497982576,200.8,1.6
chatbot_001,1784813562.0604603,0.18917840998619795,200.2,4.6
chatbot_001,1784813562.0705297,0.1992478629690595,99.3,1.6
chatbot_002,1784813562.085744,0.01504158100578934,0.0,3.3
chatbot_002,1784813562.0927522,0.022049481980502605,0.0,2.2
chatbot_002,1784813562.101931,0.031228406995069236,109.0,1.7
chatbot_002,1784813562.111753,0.041050483006983995,101.8,1.6
chatbot_002,1784813562.1217585,0.051055896969046444,0.0,1.6
chatbot_002,1784813562.1317286,0.06102622195612639,200.6,1.6
chatbot_002,1784813562.141655,0.07095236697932705,0.0,1.6
chatbot_002,1784813562.1517274,0.08102484996197745,0.0,1.6
chatbot_002,1784813562.1617053,0.09100258495891467,0.0,1.6
chatbot_002,1784813562.171695,0.10099264897871763,200.2,3.1
chatbot_002,1784813562.1816225,0.11092007398838177,0.0,0.0
chatbot_002,1784813562.1916852,0.1209826169651933,99.4,1.5
