request_id,timestamp_s,elapsed_s,process_cpu_percent,system_cpu_percent
agent_001,1784813487.2086494,0.011847603018395603,0.0,4.8
agent_001,1784813487.2172742,0.020472386036999524,231.9,3.6
agent_001,1784813487.2255762,0.028774152044206858,0.0,1.9
agent_001,1784813487.2350082,0.03820640500634909,106.0,3.3
agent_001,1784813487.2449305,0.04812859103549272,0.0,1.6
agent_001,1784813487.2549207,0.058118767046835274,100.1,1.6
agent_001,1784813487.2648404,0.06803859304636717,100.8,4.8
agent_001,1784813487.274752,0.07795028004329652,0.0,4.7
agent_001,1784813487.2847025,0.08790053601842374,0.0,4.7
agent_001,1784813487.2947261,0.09792421100428328,199.5,4.7
agent_001,1784813487.304706,0.10790434700902551,0.0,3.1
agent_001,1784813487.3146982,0.11789634200977162,0.0,3.1
agent_001,1784813487.3246877,0.12788563803769648,100.1,1.6
agent_001,1784813487.334699,0.13789724302478135,99.9,3.1
agent_001,1784813487.3447087,0.14790670899674296,0.0,3.1
agent_001,1784813487.354679,0.15787715499754995,100.3,1.6
agent_001,1784813487.3646667,0.16786471102386713,0.0,4.6
agent_001,1784813487.3746552,0.17785330599872395,100.1,1.6
agent_001,1784813487.3846827,0.1878810310154222,0.0,3.1
agent_001,1784813487.3947039,0.19790191703941673,99.8,3.1
agent_001,1784813487.404696,0.207894062041305,100.1,1.6
agent_001,1784813487.4146988,0.21789658803027123,0.0,3.1
agent_001,1784813487.4246743,0.22787240304751322,100.2,3.1
agent_001,1784813487.434737,0.23793505801586434,0.0,1.6
agent_001,1784813487.4446678,0.24786598404170945,100.7,3.1
agent_001,1784813487.4546826,0.25788079004269093,99.9,3.1
agent_001,1784813487.4647217,0.2679199050180614,0.0,3.1
agent_001,1784813487.474664,0.2778621010365896,100.6,1.6
agent_001,1784813487.484718,0.28791612602071837,0.0,3.1
agent_001,1784813487.4946864,0.29788458201801404,100.3,3.1
agent_001,1784813487.5046673,0.3078654170385562,0.0,1.6
agent_001,1784813487.5146763,0.31787425302900374,99.9,4.6
agent_001,1784813487.5246787,0.32787676801672205,0.0,1.6
agent_001,1784813487.5346766,0.3378746540402062,100.0,3.1
agent_001,1784813487.5446472,0.347845190030057,100.3,3.1
agent_001,1784813487.5546868,0.35788475500885397,0.0,1.6
agent_001,1784813487.564665,0.36786326102446765,100.2,3.1
agent_001,1784813487.5747132,0.37791139603359625,0.0,3.1
agent_001,1784813487.5847096,0.3879078710451722,100.0,3.1
agent_001,1784813487.5947068,0.3979049470508471,0.0,1.6
agent_001,1784813487.604713,0.4079110120073892,99.9,4.6
agent_001,1784813487.6146855,0.41788355802418664,0.0,3.1
agent_001,1784813487.6247137,0.4279118230333552,199.4,1.6
agent_001,1784813487.6347058,0.4379039090126753,0.0,3.1
agent_001,1784813487.6447635,0.44796163303544745,99.4,3.1
agent_001,1784813487.6547306,0.4579285890213214,0.0,3.1
agent_001,1784813487.6647518,0.46794997504912317,99.8,3.1
agent_001,1784813487.6746957,0.4778938210220076,0.0,1.6
agent_001,1784813487.6846945,0.48789272602880374,100.0,3.1
agent_001,1784813487.6947012,0.49789950205013156,0.0,3.1
agent_001,1784813487.704713,0.507911327003967,99.9,1.6
agent_001,1784813487.7146716,0.5178698429954238,0.0,4.6
agent_001,1784813487.7246854,0.5278835080098361,99.9,1.6
agent_001,1784813487.734705,0.5379029239993542,99.8,1.6
agent_001,1784813487.7450345,0.548232565051876,0.0,4.5
agent_001,1784813487.7558005,0.5589988310239278,92.9,4.3
agent_001,1784813487.7650378,0.5682361360522918,108.3,6.8
agent_001,1784813487.7750778,0.5782762710005045,0.0,3.1
agent_001,1784813487.7848558,0.5880540590151213,0.0,3.2
agent_001,1784813487.7947612,0.5979594759992324,101.0,3.1
agent_001,1784813487.8047965,0.6079945710371248,99.7,3.1
