request_id,timestamp_s,elapsed_s,kv_cache_usage_fraction
chatbot_001,1784813645.5212128,0.02195243997266516,0.0
chatbot_001,1784813645.5239577,0.024697055981960148,0.0
chatbot_001,1784813645.5350266,0.035765744978562,0.0
chatbot_001,1784813645.543904,0.04464315198129043,0.009231943031536072
chatbot_001,1784813645.5539718,0.05471091397339478,0.009231943031536072
chatbot_001,1784813645.5639317,0.06467085698386654,0.009231943031536072
chatbot_001,1784813645.5740495,0.07478885899763554,0.009231943031536072
chatbot_001,1784813645.5840642,0.08480349095771089,0.0092573753814853
chatbot_001,1784813645.5943458,0.0950852309470065,0.0092573753814853
chatbot_001,1784813645.604645,0.10538459999952465,0.0092573753814853
chatbot_001,1784813645.6143925,0.11513205600203946,0.0092573753814853
chatbot_002,1784813645.6272388,0.00783006998244673,0.0
chatbot_002,1784813645.6329596,0.013550717965699732,0.0
chatbot_002,1784813645.642608,0.023199234972707927,0.0
chatbot_002,1784813645.6525095,0.033100528991781175,0.0
chatbot_002,1784813645.662721,0.043312348949257284,0.009359104781281768
chatbot_002,1784813645.672817,0.05340817099204287,0.009359104781281768
chatbot_002,1784813645.6829884,0.06357952195685357,0.009359104781281768
chatbot_002,1784813645.693151,0.07374233199516311,0.009359104781281768
chatbot_002,1784813645.7034307,0.08402209199266508,0.009359104781281768
chatbot_002,1784813645.7132204,0.09381172695429996,0.009359104781281768
chatbot_002,1784813645.7231736,0.10376487096073106,0.009359104781281768
chatbot_002,1784813645.7332487,0.1138404730008915,0.009359104781281768
chatbot_002,1784813645.7431476,0.12373892695177346,0.009359104781281768
chatbot_002,1784813645.7534246,0.13401611597510055,0.009231943031536072
chatbot_002,1784813645.7631838,0.14377523196162656,0.009384537131230886
chatbot_002,1784813645.773422,0.15401360200485215,0.009384537131230886
chatbot_002,1784813645.7831843,0.16377590800402686,0.009384537131230886
chatbot_002,1784813645.7931964,0.1737881109584123,0.009384537131230886
chatbot_002,1784813645.8033793,0.18397057097172365,0.009384537131230886
chatbot_002,1784813645.8131726,0.19376403698697686,0.009384537131230886
chatbot_002,1784813645.8234093,0.20400081598199904,0.009384537131230886
chatbot_002,1784813645.8331814,0.21377262199530378,0.009384537131230886
chatbot_002,1784813645.8433738,0.22396523295901716,0.009384537131230886
chatbot_002,1784813645.8531609,0.23375222797039896,0.009384537131230886
chatbot_002,1784813645.863184,0.24377548095071688,0.0092573753814853
chatbot_002,1784813645.8733914,0.2539828009903431,0.009384537131230886
chatbot_002,1784813645.8831856,0.26377712696557865,0.009384537131230886
chatbot_002,1784813645.8934567,0.2740479559870437,0.009384537131230886
chatbot_002,1784813645.9031997,0.28379118198063225,0.009384537131230886
chatbot_002,1784813645.9134185,0.29400991200236604,0.009384537131230886
chatbot_002,1784813645.923168,0.3037592779728584,0.009384537131230886
chatbot_002,1784813645.9331617,0.3137530409730971,0.009384537131230886
chatbot_002,1784813645.943765,0.32435657596215606,0.0
chatbot_003,1784813645.951335,0.007396525994408876,0.0
chatbot_003,1784813645.9574234,0.013484738999977708,0.0
chatbot_003,1784813645.9671516,0.02321301499614492,0.0
chatbot_003,1784813645.9772909,0.03335199598222971,0.0
chatbot_003,1784813645.9874158,0.04347718699136749,0.009511698880976582
chatbot_003,1784813645.9974146,0.05347608000738546,0.009511698880976582
chatbot_003,1784813646.0077143,0.06377573899226263,0.009511698880976582
chatbot_003,1784813646.0179198,0.07398132898379117,0.009511698880976582
chatbot_003,1784813646.0276697,0.08373131597181782,0.0095371312309257
chatbot_003,1784813646.0378542,0.09391583601245657,0.0095371312309257
chatbot_003,1784813646.0476327,0.1036944619845599,0.0095371312309257
chatbot_003,1784813646.057867,0.1139285609824583,0.0095371312309257
chatbot_003,1784813646.0676117,0.12367314798757434,0.0095371312309257
chatbot_003,1784813646.077642,0.13370370998745784,0.0095371312309257
chatbot_003,1784813646.0878346,0.14389607100747526,0.0095371312309257
chatbot_003,1784813646.097602,0.1536634159856476,0.0095371312309257
chatbot_003,1784813646.1078408,0.1639021859737113,0.0095371312309257
chatbot_003,1784813646.1176145,0.173675952013582,0.0095371312309257
chatbot_003,1784813646.1276224,0.1836839650059119,0.0095371312309257
chatbot_003,1784813646.137784,0.19384573498973623,0.0095371312309257
chatbot_003,1784813646.1475906,0.20365228096488863,0.0095371312309257
chatbot_003,1784813646.1578348,0.21389620000263676,0.0095371312309257
chatbot_003,1784813646.1675706,0.22363228601170704,0.0095371312309257
chatbot_003,1784813646.1778142,0.23387578601250425,0.0095371312309257
chatbot_003,1784813646.1875677,0.2436289619654417,0.0095371312309257
chatbot_003,1784813646.1975636,0.2536250450066291,0.0095371312309257
chatbot_003,1784813646.2078462,0.2639076249906793,0.0095371312309257
chatbot_003,1784813646.2175872,0.27364868100266904,0.0095371312309257
chatbot_003,1784813646.2278342,0.283895600005053,0.0095371312309257
chatbot_003,1784813646.2375686,0.29363010701490566,0.0095371312309257
chatbot_003,1784813646.2475936,0.3036552589619532,0.009409969481180114
chatbot_003,1784813646.2575839,0.3136454719933681,0.009562563580874928
chatbot_003,1784813646.2675707,0.3236321249860339,0.009562563580874928
chatbot_003,1784813646.2778156,0.3338770949630998,0.009562563580874928
chatbot_003,1784813646.2876024,0.343663830019068,0.009562563580874928
chatbot_003,1784813646.2978256,0.3538869399926625,0.009562563580874928
chatbot_003,1784813646.3075907,0.3636520659783855,0.009562563580874928
chatbot_003,1784813646.3175738,0.37363533896859735,0.009562563580874928
chatbot_003,1784813646.3289802,0.385041793982964,0.0
chatbot_004,1784813646.3372576,0.008108226989861578,0.0
chatbot_004,1784813646.3427346,0.013584746979176998,0.0
chatbot_004,1784813646.3525565,0.02340668300166726,0.0
chatbot_004,1784813646.3624144,0.03326434700284153,0.0
chatbot_004,1784813646.3725474,0.0433973380131647,0.008952187182095672
chatbot_004,1784813646.3824408,0.0532908919849433,0.008952187182095672
chatbot_004,1784813646.392556,0.06340618396643549,0.008952187182095672
chatbot_004,1784813646.4023972,0.07324713899288327,0.009104781281790486
chatbot_004,1784813646.4123852,0.08323527197353542,0.009104781281790486
chatbot_004,1784813646.4224014,0.09325154399266466,0.009104781281790486
chatbot_004,1784813646.4323633,0.10321339697111398,0.009104781281790486
chatbot_004,1784813646.4424613,0.11331137898378074,0.009104781281790486
chatbot_004,1784813646.4524007,0.12325066298944876,0.009104781281790486
chatbot_004,1784813646.462539,0.1333889840170741,0.009104781281790486
chatbot_004,1784813646.4723823,0.143232339003589,0.009104781281790486
chatbot_004,1784813646.4823704,0.1532204920076765,0.009104781281790486
chatbot_004,1784813646.4924183,0.1632684039650485,0.009104781281790486
chatbot_004,1784813646.502394,0.17324384697712958,0.009104781281790486
chatbot_004,1784813646.5125954,0.18344552698545158,0.00897761953204479
chatbot_004,1784813646.5225892,0.19343942997511476,0.009104781281790486
chatbot_004,1784813646.5331247,0.20397496595978737,0.009104781281790486
chatbot_004,1784813646.5429535,0.21380370197584853,0.009104781281790486
chatbot_004,1784813646.5529642,0.2238142439746298,0.009104781281790486
chatbot_004,1784813646.5631855,0.2340356140048243,0.009104781281790486
chatbot_004,1784813646.5729427,0.2437932000029832,0.009104781281790486
chatbot_005,1784813646.5871058,0.007856979966163635,0.0
chatbot_005,1784813646.593133,0.013884552987292409,0.0
chatbot_005,1784813646.6027226,0.02347373095108196,0.0
chatbot_005,1784813646.6126094,0.033360415953211486,0.0
chatbot_005,1784813646.623008,0.04375908296788111,0.009359104781281768
chatbot_005,1784813646.632955,0.053706326987594366,0.009359104781281768
chatbot_005,1784813646.6429734,0.06372466997709125,0.009359104781281768
chatbot_005,1784813646.6531029,0.0738540209713392,0.009359104781281768
chatbot_005,1784813646.6629448,0.08369621599558741,0.009359104781281768
chatbot_005,1784813646.673165,0.09391616599168628,0.009359104781281768
chatbot_005,1784813646.6829703,0.10372169100446627,0.009359104781281768
chatbot_005,1784813646.6932,0.11395162099506706,0.009359104781281768
chatbot_005,1784813646.7029738,0.1237251769634895,0.009384537131230886
chatbot_005,1784813646.7129614,0.1337128199520521,0.009384537131230886
chatbot_005,1784813646.7231624,0.1439136199769564,0.009384537131230886
chatbot_005,1784813646.7329087,0.1536600859835744,0.009384537131230886
chatbot_005,1784813646.7431064,0.16385746700689197,0.009384537131230886
chatbot_005,1784813646.7529438,0.1736951909842901,0.009384537131230886
chatbot_005,1784813646.7631907,0.18394212098792195,0.009384537131230886
chatbot_005,1784813646.7733283,0.19407961197430268,0.0
