request_id,event_type,start_s,end_s
agent_001,llm_call,0.006193923007231206,0.2443429380073212
agent_001,tool_call,0.24436773796333,0.29023138497723266
agent_001,llm_call,0.2902374650002457,0.5414819569559768
agent_001,tool_call,0.5414946369710378,0.5763181219808757
agent_001,llm_call,0.5763226219569333,0.8098258349928074
agent_001,tool_call,0.8098386649508029,0.8343560390057974
agent_001,llm_call,0.8343602389795706,1.071484996995423
agent_001,tool_call,1.0714978369651362,1.1036766149918549
agent_001,llm_call,1.1036810749792494,1.3168640419607982
agent_001,tool_call,1.316877051955089,1.3416662020026706
agent_001,llm_call,1.341670622001402,1.5815759649849497
agent_001,tool_call,1.5815892849932425,1.6121811229968444
agent_001,request,0.0011750059784390032,1.612190751999151
agent_002,llm_call,0.005275953968521208,0.2759887119755149
agent_002,tool_call,0.2760029520140961,0.3090511990012601
agent_002,llm_call,0.30906030896585435,0.5706507809809409
agent_002,tool_call,0.5706637909752317,0.5901078580063768
agent_002,llm_call,0.5901267579756677,0.7901784279965796
agent_002,tool_call,0.7902156880008988,0.8079919659649022
agent_002,llm_call,0.808000175980851,1.0294484390178695
agent_002,tool_call,1.0294716079952195,1.0461770599940792
agent_002,llm_call,1.0461864999961108,1.2560019979719073
agent_002,tool_call,1.2560260469908826,1.2793875759816729
agent_002,request,0.0005671830149367452,1.27941037499113
agent_003,llm_call,0.005336852977052331,0.2390734429936856
agent_003,tool_call,0.23908741195918992,0.2541327349608764
agent_003,llm_call,0.2541388339595869,0.5426245899870992
agent_003,tool_call,0.5426387789775617,0.5609171409741975
agent_003,llm_call,0.560924190969672,0.8742548949667253
agent_003,tool_call,0.8742674450040795,0.8914860499789938
agent_003,llm_call,0.8914924699929543,1.1575503749772906
agent_003,tool_call,1.1575631849700585,1.175244613958057
agent_003,llm_call,1.17525155399926,1.4100590989692137
agent_003,tool_call,1.4100721389986575,1.426630142959766
agent_003,llm_call,1.4266370719997212,2.6359852869645692
agent_003,tool_call,2.6361698749824427,2.653885653009638
agent_003,request,0.0005965919699519873,2.6539147229632363
agent_004,llm_call,0.003609064035117626,0.1973143230425194
agent_004,tool_call,0.1973502230248414,0.22173607803415507
agent_004,llm_call,0.221747117000632,0.481752977008
agent_004,tool_call,0.4817746170447208,0.4986256360425614
agent_004,llm_call,0.49863650603219867,1.0261113020242192
agent_004,tool_call,1.0261292420327663,1.0494023310020566
agent_004,llm_call,1.049409620987717,1.2462245000060648
agent_004,tool_call,1.246247030037921,1.2751381790149026
agent_004,llm_call,1.275148569024168,1.5064291470334865
agent_004,tool_call,1.5064509970252402,1.536551930999849
agent_004,llm_call,1.5365627700230107,2.2104104949976318
agent_004,tool_call,2.210424885037355,2.2369631530018523
agent_004,request,0.000603902037255466,2.236980473040603
agent_005,llm_call,0.005365532997529954,0.25601563899545
agent_005,tool_call,0.25603889900958166,0.2847473499714397
agent_005,llm_call,0.28475852898554876,0.5395487339701504
agent_005,tool_call,0.539569863001816,0.5594667440163903
agent_005,llm_call,0.5594774140045047,0.7699689120054245
agent_005,tool_call,0.7700042920187116,0.7880112759885378
agent_005,llm_call,0.7880218760110438,0.9886856669909321
agent_005,tool_call,0.9887069769902155,1.0110013679950498
agent_005,llm_call,1.0110183070064522,1.3901405860087834
agent_005,tool_call,1.3901760560111143,1.4387252290034667
agent_005,llm_call,1.4387385179870762,1.711224410973955
agent_005,tool_call,1.711260769981891,1.7331100669689476
agent_005,request,0.0006823620060458779,1.73312818701379
