request_id,event_type,start_s,end_s
chatbot_001,context_build,0.0009403380099684,0.0009739880333654583
chatbot_001,llm_call,0.0009785779984667897,0.1210953090339899
chatbot_001,finalize,0.12110473902430385,0.12110766902333125
chatbot_001,request,0.0009362780256196856,0.12111268902663141
chatbot_002,context_build,0.0006225630058906972,0.0006492820102721453
chatbot_002,llm_call,0.0006539520109072328,0.32044476602459326
chatbot_002,finalize,0.32045099599054083,0.3204522060113959
chatbot_002,request,0.0006186829996295273,0.3204560659942217
chatbot_003,context_build,0.0005063030403107405,0.00053750304505229
chatbot_003,llm_call,0.0005415330524556339,0.38736075500492007
chatbot_003,finalize,0.38736522500403225,0.38736586505547166
chatbot_003,request,0.0005031830514781177,0.3873685250291601
chatbot_004,context_build,0.0004939640057273209,0.0005127140320837498
chatbot_004,llm_call,0.0005151840159669518,0.24508514301851392
chatbot_004,finalize,0.2450879430398345,0.2450884230202064
chatbot_004,request,0.0004919440252706409,0.24509010300971568
chatbot_005,context_build,0.00032988598104566336,0.00034296599915251136
chatbot_005,llm_call,0.0003454959951341152,0.1874284070217982
chatbot_005,finalize,0.1874309959821403,0.1874315160093829
chatbot_005,request,0.00032819597981870174,0.18743307603290305
