request_id,timestamp_s,elapsed_s,process_cpu_percent,system_cpu_percent
chatbot_001,1784813545.8112826,0.011232779012061656,0.0,5.3
chatbot_001,1784813545.8191528,0.019102910009678453,127.0,3.9
chatbot_001,1784813545.8282418,0.028191866003908217,0.0,0.0
chatbot_001,1784813545.8381596,0.03810958203393966,100.8,3.1
chatbot_001,1784813545.8481436,0.04809359600767493,100.2,0.0
chatbot_001,1784813545.858184,0.05813432001741603,0.0,1.6
chatbot_001,1784813545.868208,0.06815792404813692,99.8,3.1
chatbot_001,1784813545.8782353,0.07818536803824827,0.0,4.6
chatbot_001,1784813545.888305,0.08825494203483686,99.3,4.7
chatbot_001,1784813545.8982754,0.09822545701172203,0.0,3.1
chatbot_001,1784813545.9082565,0.10820649104425684,200.4,1.6
chatbot_001,1784813545.918315,0.11826519499300048,0.0,3.1
chatbot_002,1784813545.9406915,0.013329803012311459,0.0,4.2
chatbot_002,1784813545.9475574,0.020195666991639882,145.7,2.3
chatbot_002,1784813545.9568708,0.029509010026231408,107.4,1.7
chatbot_002,1784813545.9664323,0.03907061001518741,0.0,1.6
chatbot_002,1784813545.9763641,0.04900223499862477,0.0,0.0
chatbot_002,1784813545.986329,0.058967389981262386,200.7,3.1
chatbot_002,1784813545.9964964,0.06913447199622169,0.0,1.5
chatbot_002,1784813546.0066037,0.07924192497739568,98.9,3.1
chatbot_002,1784813546.0166392,0.08927756902994588,0.0,1.6
chatbot_002,1784813546.026651,0.09928903402760625,99.9,3.1
chatbot_002,1784813546.0366106,0.1092486780253239,0.0,3.1
chatbot_002,1784813546.0466402,0.11927827203180641,99.7,1.6
chatbot_002,1784813546.0566123,0.1292507069883868,100.3,3.1
chatbot_002,1784813546.0666344,0.13927264098310843,0.0,1.6
chatbot_002,1784813546.0766075,0.1492456659907475,100.3,4.6
chatbot_002,1784813546.0866265,0.15926471003331244,0.0,1.6
chatbot_002,1784813546.0965936,0.16923201503232121,100.3,3.1
chatbot_002,1784813546.1065934,0.17923151998547837,100.0,1.6
chatbot_002,1784813546.1165962,0.1892343939980492,0.0,4.6
chatbot_002,1784813546.1265893,0.19922738801687956,100.1,1.6
chatbot_002,1784813546.1366105,0.20924875303171575,99.8,3.1
chatbot_002,1784813546.146581,0.2192191969952546,0.0,3.1
chatbot_002,1784813546.1565754,0.22921364201465622,100.1,3.1
chatbot_002,1784813546.1665797,0.23921803600387648,0.0,3.1
chatbot_002,1784813546.1765914,0.24922969099134207,99.9,1.6
chatbot_002,1784813546.18659,0.25922807498136535,100.0,3.1
chatbot_002,1784813546.1965728,0.26921080000465736,0.0,3.1
chatbot_002,1784813546.2065752,0.27921339398017153,100.0,1.6
chatbot_002,1784813546.2165804,0.289218557998538,0.0,4.6
chatbot_002,1784813546.2266035,0.2992418319918215,99.8,1.6
chatbot_002,1784813546.2362618,0.30890001100488007,0.0,3.3
chatbot_002,1784813546.2462535,0.3188918660162017,200.2,4.6
chatbot_003,1784813546.2573473,0.009323132049757987,0.0,3.5
chatbot_003,1784813546.2656612,0.017637108045164496,120.3,3.8
chatbot_003,1784813546.2755888,0.027564623043872416,100.7,3.1
chatbot_003,1784813546.2854512,0.037427110015414655,0.0,1.6
chatbot_003,1784813546.2956123,0.047588472021743655,0.0,1.6
chatbot_003,1784813546.3055894,0.057565246999729425,100.2,4.6
chatbot_003,1784813546.315597,0.0675730110378936,0.0,1.6
chatbot_003,1784813546.3256068,0.07758282503345981,99.9,1.6
chatbot_003,1784813546.3356028,0.0875784300151281,100.0,4.6
chatbot_003,1784813546.3455956,0.09757144399918616,100.1,1.6
chatbot_003,1784813546.3556328,0.10760880802990869,0.0,1.6
chatbot_003,1784813546.3655858,0.1175617030239664,100.5,3.1
chatbot_003,1784813546.3755977,0.12757377803791314,0.0,3.1
chatbot_003,1784813546.38559,0.1375657920143567,100.1,3.1
chatbot_003,1784813546.395589,0.14756511599989608,0.0,1.6
chatbot_003,1784813546.4056149,0.15759087103651837,99.7,3.1
chatbot_003,1784813546.4155986,0.1675745650427416,100.2,1.6
chatbot_003,1784813546.4255984,0.17757437902037054,0.0,4.6
chatbot_003,1784813546.4356167,0.18759259401122108,99.8,1.6
chatbot_003,1784813546.4455836,0.19755934900604188,0.0,3.1
