request_id,event_type,start_s,end_s
agent_001,context_build,0.001435502024833113,0.0014385320246219635
agent_001,llm_call,0.0014447119901888072,0.1202562780235894
agent_001,agent_parse,0.12027653801487759,0.12031552701955661
agent_001,agent_parse,0.1203200570307672,0.12033232703106478
agent_001,tool_call,0.12033559702103958,0.5112647960195318
agent_001,llm_call,0.5112966250162572,2.3597421040176414
agent_001,finalize,2.359752494026907,2.359754524019081
agent_001,request,0.0014298519818112254,2.3597752330242656
agent_002,context_build,0.0009444679599255323,0.000947357970289886
agent_002,llm_call,0.0009519879822619259,0.16140982595970854
agent_002,agent_parse,0.16141340596368536,0.1614468659972772
agent_002,agent_parse,0.16144895600154996,0.16145256598247215
agent_002,tool_call,0.16145379596855491,0.5514751040027477
agent_002,llm_call,0.5514990839874372,1.3236538079800084
agent_002,finalize,1.3236580369994044,1.3236585370032117
agent_002,request,0.0009391579660587013,1.3236645669676363
agent_003,context_build,0.0007238119724206626,0.0007256719982251525
agent_003,llm_call,0.0007289809873327613,0.20010292599909008
agent_003,agent_parse,0.20010655600344762,0.20013030600966886
agent_003,agent_parse,0.20013167598517612,0.200135015998967
agent_003,tool_call,0.20013653597561643,0.601379083993379
agent_003,llm_call,0.6014000629656948,2.3334893829887733
agent_003,finalize,2.33349831297528,2.333499833010137
agent_003,request,0.0007187409792095423,2.3335065929568373
agent_004,context_build,0.0007701799622736871,0.0007729899953119457
agent_004,llm_call,0.0007798599544912577,0.18262901197886094
agent_004,agent_parse,0.18263720197137445,0.18267667095642537
agent_004,agent_parse,0.18268068099860102,0.182689560984727
agent_004,tool_call,0.1826927709626034,0.5740734689752571
agent_004,llm_call,0.5740958589594811,0.773783957993146
agent_004,finalize,0.7737872489960864,0.7737879779888317
agent_004,request,0.0007647709571756423,0.7737922089872882
agent_005,context_build,0.0006277119973674417,0.0006297219661064446
agent_005,llm_call,0.0006339819519780576,0.12931855296483263
agent_005,agent_parse,0.1293215629993938,0.12934452295303345
agent_005,agent_parse,0.12934611295349896,0.12934956297976896
agent_005,tool_call,0.12935089296661317,0.5219008959829807
agent_005,llm_call,0.5219201759900898,4.07111590198474
agent_005,finalize,4.071120111970231,4.071120671986137
agent_005,request,0.0006248819991014898,4.071124841982964
